,date,Username,text,Tweet Link,Retweets,Likes,TweetImageUrl,Image,clean_text,accounts_mentioned,hashtags
4629,2013-12-04 14:35:00,https://twitter.com/BarackObama,Apply. Shop. Buy. Be covered on January 1st: http://OFA.BO/6yBFr7 pic.twitter.com/GpkPxDDHvh,https://twitter.com/BarackObama/status/408364031309643777,416,404,https://pbs.twimg.com/media/BarM7EHCAAAfGpB.png,,Apply. Shop. Buy. Be covered on January 1st: pic.twitter.com/GpkPxDDHvh,[],[]
4628,2013-12-05 08:37:00,https://twitter.com/BarackObama,In 2009 people were denied health care for having allergies acne asthma or toenail fungus. http://OFA.BO/EWJUSM  #ThrowbackThursday,https://twitter.com/BarackObama/status/408636148727042049,758,683,,,In 2009 people were denied health care for having allergies acne asthma or toenail fungus.,[],['ThrowbackThursday']
4627,2013-12-05 09:44:00,https://twitter.com/BarackObama,Retweet if you're glad people with pre-existing conditions can no longer be denied health care. #Obamacare,https://twitter.com/BarackObama/status/408653201756278784,4291,1398,,,Retweet if you're glad people with pre-existing conditions can no longer be denied health care.,[],['Obamacare']
4626,2013-12-05 11:00:00,https://twitter.com/BarackObama,Check out this historical photo album of Hanukkah celebrations at the White House: http://OFA.BO/qBLMzN ,https://twitter.com/BarackObama/status/408672213886197760,233,275,,,Check out this historical photo album of Hanukkah celebrations at the White House:,[],[]
4625,2013-12-05 12:13:00,https://twitter.com/BarackObama,"Before the Affordable Care Act insurance companies could deny health coverage if you had ""pre-existing conditions""—like allergies. #TBT",https://twitter.com/BarackObama/status/408690558706524160,593,475,,,"Before the Affordable Care Act insurance companies could deny health coverage if you had ""pre-existing conditions""—like allergies.",[],['TBT']
4624,2013-12-05 13:19:00,https://twitter.com/BarackObama,For 5-year-old Isaac Obamacare means opportunity:http://OFA.BO/vH2qRF ,https://twitter.com/BarackObama/status/408707169341538304,251,302,,,For 5-year-old Isaac Obamacare means opportunity:,[],[]
4623,2013-12-05 14:51:00,https://twitter.com/BarackObama,"President Obama remembers Nelson Mandela: ""A man who took history in his hands and bent the arc of the moral universe towards justice.""",https://twitter.com/BarackObama/status/408730399276154880,16948,8094,,,"President Obama remembers Nelson Mandela: ""A man who took history in his hands and bent the arc of the moral universe towards justice.""",[],[]
4622,2013-12-05 15:02:00,https://twitter.com/BarackObama,Let us pause and give thanks for the fact that Nelson Mandela lived. —President Obama,https://twitter.com/BarackObama/status/408733159090421762,34108,17190,,,Let us pause and give thanks for the fact that Nelson Mandela lived. —President Obama,[],[]
4621,2013-12-06 07:43:00,https://twitter.com/BarackObama,The best thing you can do for yourself this holiday season: http://OFA.BO/Nxt7NH ,https://twitter.com/BarackObama/status/408985135099289601,243,260,,,The best thing you can do for yourself this holiday season:,[],[]
4620,2013-12-06 09:18:00,https://twitter.com/BarackObama,Virginia was denied by health insurance companies more times than she could count. Now she's covered:http://OFA.BO/7tfV85 ,https://twitter.com/BarackObama/status/409008996599619585,328,308,,,Virginia was denied by health insurance companies more times than she could count. Now she's covered:,[],[]
4619,2013-12-06 10:30:00,https://twitter.com/BarackObama,Have you heard? December 23rd is the deadline to enroll in order to be covered by January 1st: http://OFA.BO/6u7nDn ,https://twitter.com/BarackObama/status/409027152802107392,421,298,,,Have you heard? December 23rd is the deadline to enroll in order to be covered by January 1st:,[],[]
4618,2013-12-06 11:42:00,https://twitter.com/BarackObama,Make an informed choice when choosing a health care plan: http://OFA.BO/mED9Gh ,https://twitter.com/BarackObama/status/409045213466726400,230,231,,,Make an informed choice when choosing a health care plan:,[],[]
4617,2013-12-06 13:13:00,https://twitter.com/BarackObama,Read this: Deputy Cabinet Secretary Michael Robertson on his cancer diagnosis and the importance of being covered.http://OFA.BO/7q3G75 ,https://twitter.com/BarackObama/status/409068095626424320,353,469,,,Read this: Deputy Cabinet Secretary Michael Robertson on his cancer diagnosis and the importance of being covered.,[],[]
4616,2013-12-06 13:56:00,https://twitter.com/BarackObama,The First Family is in the holiday spirit. Watch the National Christmas Tree lighting at 5:00 p.m. ET:http://OFA.BO/pRqRwa ,https://twitter.com/BarackObama/status/409078876732551168,251,384,,,The First Family is in the holiday spirit. Watch the National Christmas Tree lighting at 5:00 p.m. ET:,[],[]
4615,2013-12-06 15:40:00,https://twitter.com/BarackObama,I want to wish everybody a Merry Christmas and a joyful holiday season. —President Obama during the lighting of @TheNationalTree,https://twitter.com/BarackObama/status/409105148036669440,1332,1662,,,I want to wish everybody a Merry Christmas and a joyful holiday season. —President Obama during the lighting of,['TheNationalTree'],[]
4614,2013-12-07 08:38:00,https://twitter.com/BarackObama,Watch the weekly address on the importance of extending unemployment insurance:http://OFA.BO/U1v74e ,https://twitter.com/BarackObama/status/409361282098135041,224,293,,,Watch the weekly address on the importance of extending unemployment insurance:,[],[]
4613,2013-12-07 09:33:00,https://twitter.com/BarackObama,It shouldn’t be a partisan issue. —President Obama on extending unemployment insurance. Watch the weekly address:http://OFA.BO/9hcWqE ,https://twitter.com/BarackObama/status/409375165277941760,389,352,,,It shouldn’t be a partisan issue. —President Obama on extending unemployment insurance. Watch the weekly address:,[],[]
4612,2013-12-07 11:25:00,https://twitter.com/BarackObama,Be covered with New Year's cheer and health insurance on January 1st. Here's how: http://OFA.BO/v5ksqA ,https://twitter.com/BarackObama/status/409403267441897472,367,367,,,Be covered with New Year's cheer and health insurance on January 1st. Here's how:,[],[]
4611,2013-12-07 12:26:00,https://twitter.com/BarackObama,Have yourself a merry little conversation about health insurance: http://OFA.BO/dxBWMm  #GetCovered,https://twitter.com/BarackObama/status/409418675255398400,433,476,,,Have yourself a merry little conversation about health insurance:,[],['GetCovered']
4610,2013-12-08 08:46:00,https://twitter.com/BarackObama,Decide the menu at your holiday feast. See your health insurance options. Two things to get done by December 23rd. http://OFA.BO/jyuCoc ,https://twitter.com/BarackObama/status/409725744000929793,313,351,,,Decide the menu at your holiday feast. See your health insurance options. Two things to get done by December 23rd.,[],[]
4609,2013-12-08 13:28:00,https://twitter.com/BarackObama,Get covered for the new year: http://OFA.BO/k3HjvU ,https://twitter.com/BarackObama/status/409796558884851713,389,372,,,Get covered for the new year:,[],[]
4608,2013-12-09 07:29:00,https://twitter.com/BarackObama,Start 2014 off the right way: http://OFA.BO/45ytcS ,https://twitter.com/BarackObama/status/410068790609604608,251,297,,,Start 2014 off the right way:,[],[]
4607,2013-12-09 09:06:00,https://twitter.com/BarackObama,Medicaid expansion and the new marketplace have helped these Americans get covered: http://OFA.BO/HRh1sD ,https://twitter.com/BarackObama/status/410093007833030656,338,329,,,Medicaid expansion and the new marketplace have helped these Americans get covered:,[],[]
4606,2013-12-09 11:01:00,https://twitter.com/BarackObama,Don't waste a moment in 2014 worrying about health insurance. Be covered on January 1st: http://OFA.BO/CjTn2T ,https://twitter.com/BarackObama/status/410122107763163136,329,323,,,Don't waste a moment in 2014 worrying about health insurance. Be covered on January 1st:,[],[]
4605,2013-12-09 12:33:00,https://twitter.com/BarackObama,You can no longer be denied health care due to a pre-existing condition. Period. See your options and get covered: http://OFA.BO/hGsvVY ,https://twitter.com/BarackObama/status/410145288406331392,532,558,,,You can no longer be denied health care due to a pre-existing condition. Period. See your options and get covered:,[],[]
